time s	psi(t) rad	time s (max)	psi Max	derivative psiMax	 	time s (min)	psi Min	derivative psiMin
95.367	5.0070							
95.499	5.2359							
95.630	5.3872							
95.761	5.6828							
95.893	5.7619							
96.024	4.8246							
96.156	4.9602							
96.287	5.2106							
96.418	5.4326							
96.550	5.6537							
96.681	5.7254							
96.812	4.8148							
96.944	4.9276							
97.075	5.1859							
97.206	5.3825							
97.338	5.6336							
97.469	5.7503							
97.600	4.8529							
97.732	4.8139							
97.863	5.0611							
97.995	5.3496							
98.126	5.5562							
98.257	5.7283							
98.389	5.1684							
98.520	4.7853							
98.651	4.9696							
98.783	5.2393							
98.914	5.4627							
99.045	5.7081							
99.177	5.7427							
99.308	4.8243							
99.440	4.8874							
99.571	5.1987							
99.702	5.4320							
99.834	5.6346							
99.965	5.6786							
100.10	4.8050							
100.23	4.8412							
100.36	5.1232							
100.49	5.3687							
100.62	5.6378							
100.75	5.8453							
100.88	5.8496							
101.02	5.2180							
101.15	5.2862							
101.28	5.3778							
101.41	5.6314							
101.54	5.8783							
101.67	5.9470							
101.80	5.2976							
101.94	5.2574							
102.07	5.3452							
102.20	5.4641							
102.33	5.8165							
102.46	5.9455							
102.59	5.5945							
102.72	5.1543							
102.85	5.2952							
102.99	5.4033							
103.12	5.6869							
103.25	5.8799							
103.38	5.8749							
103.51	5.1753							
103.64	5.2498							
103.77	5.3779							
103.91	5.6043							
104.04	5.8356							
104.17	5.9398							
104.30	5.1826							
104.43	5.2195							
104.56	5.3495							
104.69	5.4540							
104.83	5.7976							
104.96	5.9069							
105.09	5.2984							
105.22	5.1106							
105.35	5.2638							
105.48	5.4276							
105.61	5.6520							
105.74	5.7550							
105.88	5.1673							
106.01	4.9822							
106.14	5.1241							
106.27	5.3567							
106.40	5.5922							
106.53	5.7603							
106.66	5.7174							
106.80	4.9127							
106.93	5.0597							
107.06	5.3369							
107.19	5.5526							
107.32	5.7446							
107.45	5.7860							
107.58	4.9672							
107.72	5.0224							
107.85	5.2156							
107.98	5.4743							
108.11	5.7045							
108.24	5.8086							
108.37	5.1638							
108.50	4.9003							
108.63	5.0992							
108.77	5.3378							
108.90	5.5304							
109.03	5.7408							
109.16	5.3940							
109.29	4.8620							
109.42	5.0814							
109.55	5.3572							
109.69	5.5823							
109.82	5.7633							
109.95	5.7939							
110.08	4.8234							
110.21	4.9636							
110.34	5.2540							
110.47	5.5264							
110.61	5.7287							
110.74	5.8771							
110.87	5.1434							
111.00	4.9509							
111.13	5.2133							
111.26	5.4192							
111.39	5.7457							
111.52	5.9541							
111.66	6.2191							
111.79	5.9277							
111.92	5.3590							
112.05	5.4879							
112.18	5.7166							
112.31	6.0732							
112.44	6.3218							
112.58	6.4087							
112.71	5.3920							
112.84	5.4708							
112.97	5.6575							
113.10	6.0091							
113.23	6.2748							
113.36	6.4420							
113.50	6.2490							
113.63	5.9106							
113.76	5.8950							
113.89	6.0657							
114.02	6.3022							
114.15	6.5111							
114.28	6.6300							
114.41	5.8506							
114.55	5.8369							
114.68	5.9970							
114.81	6.2747							
114.94	6.4493							
115.07	6.6442							
115.20	6.0691							
115.33	5.7976							
115.47	5.9390							
115.60	6.1782							
115.73	6.4774							
115.86	6.6452							
115.99	6.6663							
116.12	5.8997							
116.25	5.9265							
116.38	6.1531							
116.52	6.4833							
116.65	6.6819							
116.78	6.8278							
116.91	6.0647							
117.04	5.9705							
117.17	6.0865							
117.30	6.4342							
117.44	6.6620							
117.57	6.8169							
117.70	6.7034							
117.83	5.9223							
117.96	5.9867							
118.09	6.2984							
118.22	6.5920							
118.36	6.7714							
118.49	6.9135							
118.62	5.9538							
118.75	5.9718							
118.88	6.1369							
119.01	6.1934							
119.14	6.4521							
119.27	6.8097							
119.41	5.9932							
119.54	5.9032							
119.67	6.0486							
119.80	6.3953							
119.93	6.6311							
120.06	6.7951							
120.19	6.8999							
120.33	5.8960							
120.46	5.9651							
120.59	6.2452							
120.72	6.6017							
120.85	6.7906							
120.98	6.9625							
121.11	5.9744							
121.25	5.9477							
121.38	6.1540							
121.51	6.5460							
121.64	6.7829							
121.77	6.9773							
121.90	7.1229							
122.03	6.0290							
122.16	6.0882							
122.30	6.3533							
122.43	6.5373							
122.56	6.6074							
122.69	5.9935							
122.82	5.8898							
122.95	5.9545							
123.08	6.2621							
123.22	6.5619							
123.35	6.7539							
123.48	6.8874							
123.61	5.9988							
123.74	5.9643							
123.87	6.1411							
124.00	6.5416							
124.14	6.7600							
124.27	6.9260							
124.40	6.3160							
124.53	6.0410							
124.66	6.1284							
124.79	6.4970							
124.92	6.7332							
125.05	6.8914							
125.19	7.0421							
125.32	6.0677							
125.45	6.0896							
125.58	6.3109							
125.71	6.6483							
125.84	6.8503							
125.97	7.0018							
126.11	6.1559							
126.24	6.0601							
126.37	6.2328							
126.50	6.6192							
126.63	6.8142							
126.76	7.0032							
126.89	7.0393							
127.03	6.0682							
127.16	6.1481							
127.29	6.5138							
127.42	6.7587							
127.55	6.9210							
127.68	6.9660							
127.81	6.0693							
127.94	6.1054							
128.08	6.4590							
128.21	6.7384							
128.34	6.9109							
128.47	7.0417							
128.60	6.1923							
128.73	6.0543							
128.86	6.2265							
129.00	6.5791							
129.13	6.7750							
129.26	6.9123							
129.39	6.1482							
129.52	6.0339							
129.65	6.1233							
129.78	6.3245							
129.92	6.4582							
130.05	6.5487							
130.18	6.1019							
130.31	6.0700							
130.44	6.1214							
130.57	6.3355							
130.70	6.4951							
130.83	6.5803							
130.97	6.0083							
131.10	5.9351							
131.23	5.9764							
131.36	6.2202							
131.49	6.5208							
131.62	6.6607							
131.75	6.7552							
131.89	5.9502							
132.02	5.9485							
132.15	6.0770							
132.28	6.3371							
132.41	6.4780							
132.54	6.5190							
132.67	6.0098							
132.80	5.9807							
132.94	6.0611							
133.07	6.3220							
133.20	6.4622							
133.33	6.5780							
133.46	6.1006							
133.59	5.9749							
133.72	6.0298							
133.86	6.1727							
133.99	6.3627							
134.12	6.4362							
134.25	6.1508							
134.38	5.9585							
134.51	5.9716							
134.64	6.0779							
134.78	6.2175							
134.91	6.4344							
135.04	6.4417							
135.17	6.0167							
135.30	5.9619							
135.43	6.0416							
135.56	6.2094							
135.69	6.4214							
135.83	6.5215							
135.96	6.0312							
136.09	5.9653							
136.22	5.9946							
136.35	6.1711							
136.48	6.3346							
136.61	6.4127							
136.75	6.3050							
136.88	5.9263							
137.01	5.9350							
137.14	6.0377							
137.27	6.2367							
137.40	6.4336							
137.53	6.4972							
137.67	5.9302							
137.80	5.9307							
137.93	6.0286							
138.06	6.2843							
138.19	6.4481							
138.32	6.5519							
138.45	6.1250							
138.58	5.9363							
138.72	5.9823							
138.85	6.1597							
138.98	6.3740							
139.11	6.5159							
139.24	6.4306							
139.37	5.9219							
139.50	5.9930							
139.64	6.1130							
139.77	6.3522							
139.90	6.5235							
140.03	6.5832							
140.16	5.9492							
140.29	5.9607							
140.42	6.0534							
140.56	6.2607							
140.69	6.5453							
140.82	6.6925							
140.95	6.7010							
141.08	5.9669							
141.21	6.0337							
141.34	6.1857							
141.47	6.3721							
141.61	6.5404							
141.74	6.6664							
141.87	5.9465							
142.00	5.9378							
142.13	6.1115							
142.26	6.2684							
142.39	6.4121							
142.53	6.6699							
142.66	6.0458							
142.79	5.9166							
142.92	6.0489							
143.05	6.2585							
143.18	6.4544							
143.31	6.6906							
143.45	6.7451							
143.58	5.9673							
143.71	5.9680							
143.84	6.1495							
143.97	6.3370							
144.10	6.4975							
144.23	6.5132							
144.36	5.8529							
144.50	5.9156							
144.63	6.1021							
144.76	6.2500							
144.89	6.4675							
145.02	6.5132							
145.15	5.8541							
145.28	5.8779							
145.42	6.0047							
145.55	6.2034							
145.68	6.3437							
145.81	6.5146							
145.94	5.9442							
146.07	5.8431							
146.20	5.9473							
146.34	6.1501							
146.47	6.2934							
146.60	6.5334							
146.73	6.6125							
146.86	5.8458							
146.99	5.8778							
147.12	6.0453							
147.25	6.2755							
147.39	6.4380							
147.52	6.5876							
147.65	5.8756							
147.78	5.8593							
147.91	5.9669							
148.04	6.1942							
148.17	6.4080							
148.31	6.6155							
148.44	6.6594							
148.57	5.8585							
148.70	5.9152							
148.83	6.1212							
148.96	6.3255							
149.09	6.5181							
149.22	6.7060							
149.36	5.8772							
149.49	5.8831							
149.62	6.0627							
149.75	6.2633							
149.88	6.5321							
150.01	6.7129							
150.14	6.7219							
150.28	5.8904							
150.41	5.9690							
150.54	6.2001							
150.67	6.4897							
150.80	6.7135							
150.93	6.7908							
151.06	5.9126							
151.20	5.9374							
151.33	6.1139							
151.46	6.3554							
151.59	6.6567							
151.72	6.7768							
151.85	5.9720							
151.98	5.9128							
152.11	6.0333							
152.25	6.2600							
152.38	6.5023							
152.51	6.6347							
152.64	6.1832							
152.77	5.8716							
152.90	6.0076							
153.03	6.2048							
153.17	6.4398							
153.30	6.6416							
153.43	6.6984							
153.56	5.8445							
153.69	5.8936							
153.82	6.0801							
153.95	6.2452							
154.09	6.4781							
154.22	6.6956							
154.35	5.9389							
154.48	5.8886							
154.61	5.9955							
154.74	6.1541							
154.87	6.2410							
155.00	6.3535							
155.14	5.7953							
155.27	5.8085							
155.40	5.9420							
155.53	6.1119							
155.66	6.2411							
155.79	6.5412							
155.92	6.0550							
156.06	5.8112							
156.19	5.8936							
156.32	6.0703							
156.45	6.2656							
156.58	6.6794							
156.71	6.8390							
156.84	6.0030							
156.98	5.8974							
157.11	6.0434							
157.24	6.2191							
157.37	6.4505							
157.50	6.8718							
157.63	6.9760							
157.76	5.9335							
157.89	6.0113							
158.03	6.2334							
158.16	6.7193							
158.29	6.8958							
158.42	7.0436							
158.55	6.5187							
158.68	6.1739							
158.81	6.2963							
158.95	6.6461							
159.08	6.8024							
159.21	7.0008							
159.34	6.9915							
159.47	6.0861							
159.60	6.1548							
159.73	6.4741							
159.87	6.7497							
160.00	6.9568							
160.13	7.1140							
160.26	6.3560							
160.39	6.0086							
160.52	6.1912							
160.65	6.6570							
160.78	6.8929							
160.92	7.0634							
161.05	6.6513							
161.18	6.0208							
161.31	6.1540							
161.44	6.6012							
161.57	6.8241							
161.70	7.0335							
161.84	7.1796							
161.97	6.4206							
162.10	6.1059							
162.23	6.4545							
162.36	6.8148							
162.49	6.9894							
162.62	7.1368							
162.76	6.6513							
162.89	6.2311							
163.02	6.3583							
163.15	6.7178							
163.28	6.9295							
163.41	7.0895							
163.54	7.2050							
163.67	6.2763							
163.81	6.3410							
163.94	6.6108							
164.07	6.7925							
164.20	6.9392							
164.33	6.9409							
164.46	6.0626							
164.59	6.1198							
164.73	6.3504							
164.86	6.5512							
164.99	6.6910							
165.12	7.1447							
165.25	7.2696							
165.38	6.0959							
165.51	6.2888							
165.64	6.7066							
165.78	6.9353							
165.91	7.1449							
166.04	7.2986							
166.17	6.1854							
166.30	6.2225							
166.43	6.6865							
166.56	6.9263							
166.70	7.1343							
166.83	7.2701							
166.96	6.3183							
167.09	6.2204							
167.22	6.6095							
167.35	6.8886							
167.48	7.1066							
167.62	7.3375							
167.75	7.4943							
167.88	6.3519							
168.01	6.5055							
168.14	6.8693							
168.27	7.0885							
168.40	7.3350							
168.53	7.6022							
168.67	7.6305							
168.80	6.4134							
168.93	6.8024							
169.06	7.0479							
169.19	7.3136							
169.32	7.6421							
169.45	7.7171							
169.59	6.4906							
169.72	6.7293							
169.85	6.9854							
169.98	7.2552							
170.11	7.5950							
170.24	7.7177							
170.37	7.5963							
170.51	6.7250							
170.64	6.9619							
170.77	7.2015							
170.90	7.5683							
171.03	7.6936							
171.16	7.7186							
171.29	6.6243							
171.42	6.8568							
171.56	7.0819							
171.69	7.3656							
171.82	7.6971							
171.95	7.7520							
172.08	6.8799							
172.21	6.7879							
172.34	7.0057							
172.48	7.2883							
172.61	7.6372							
172.74	7.7577							
172.87	7.6575							
173.00	6.6926							
173.13	6.9533							
173.26	7.1854							
173.40	7.5525							
173.53	7.7060							
173.66	7.7320							
173.79	6.8778							
173.92	6.9882							
174.05	7.1422							
174.18	7.4558							
174.31	7.6275							
174.45	7.6734							
174.58	6.6419							
174.71	6.7833							
174.84	7.0373							
174.97	7.2800							
175.10	7.7433							
175.23	7.9158							
175.37	7.8428							
175.50	6.6910							
175.63	7.0044							
175.76	7.2835							
175.89	7.6055							
176.02	7.7794							
176.15	7.8227							
176.29	6.9109							
176.42	6.9598							
176.55	7.1899							
176.68	7.4791							
176.81	7.7382							
176.94	7.8237							
177.07	6.9645							
177.20	6.8183							
177.34	7.0531							
177.47	7.3827							
177.60	7.6848							
177.73	7.7984							
177.86	7.6773							
177.99	6.7391							
178.12	6.9936							
178.26	7.2590							
178.39	7.5918							
178.52	7.7492							
178.65	7.7967							
178.78	6.8504							
178.91	6.9487							
179.04	7.1861							
179.18	7.4742							
179.31	7.7681							
179.44	7.8045							
179.57	7.0552							
179.70	6.9549							
179.83	7.0960							
179.96	7.3677							
180.09	7.6715							
180.23	7.7733							
180.36	7.7552							
180.49	6.8061							
180.62	6.9846							
180.75	7.2246							
180.88	7.5869							
181.01	7.7554							
181.15	7.8093							
181.28	6.7568							
181.41	6.9090							
181.54	7.1240							
181.67	7.4291							
181.80	7.7183							
181.93	7.7976							
182.06	7.3295							
182.20	6.8302							
182.33	7.0682							
182.46	7.3223							
182.59	7.6373							
182.72	7.7709							
182.85	7.7439							
182.98	6.7706							
183.12	6.9454							
183.25	7.1485							
183.38	7.5123							
183.51	7.7556							
183.64	7.7900							
183.77	6.8839							
183.90	6.8829							
184.04	7.0963							
184.17	7.3891							
184.30	7.7410							
184.43	7.9755							
184.56	8.0832							
184.69	7.0574							
184.82	7.1773							
184.95	7.4102							
185.09	7.7192							
185.22	7.9853							
185.35	8.1718							
185.48	7.2449							
185.61	7.1269							
185.74	7.3090							
185.87	7.5906							
186.01	7.9771							
186.14	8.1783							
186.27	8.2140							
186.40	7.2000							
186.53	7.2850							
186.66	7.4949							
186.79	7.8403							
186.93	8.0815							
187.06	8.2474							
187.19	7.2362							
187.32	7.2166							
187.45	7.4437							
187.58	7.6802							
187.71	7.8730							
187.84	8.2124							
187.98	7.3359							
188.11	7.0744							
188.24	7.3105							
188.37	7.6351							
188.50	7.8627							
188.63	8.1759							
188.76	8.2957							
188.90	7.1449							
189.03	7.2973							
189.16	7.6344							
189.29	7.9456							
189.42	8.2013							
189.55	8.3717							
189.68	7.3016							
189.82	7.2003							
189.95	7.5104							
190.08	7.8817							
190.21	8.1280							
190.34	8.3020							
190.47	7.7455							
190.60	7.2180							
190.73	7.4127							
190.87	7.7997							
191.00	8.0933							
191.13	8.3335							
191.26	8.4746							
191.39	7.5181							
191.52	7.5159							
191.65	7.7423							
191.79	8.1108							
191.92	8.2781							
192.05	8.4489							
192.18	7.6978							
192.31	7.4622							
192.44	7.6408							
192.57	7.9697							
192.71	8.2763							
192.84	8.4851							
192.97	8.6289							
193.10	7.5562							
193.23	7.5646							
193.36	7.7857							
193.49	7.9925							
193.62	8.2891							
193.76	8.3753							
193.89	7.3514							
194.02	7.4252							
194.15	7.7234							
194.28	8.0306							
194.41	8.2951							
194.54	8.4292							
194.68	7.4042							
194.81	7.3590							
194.94	7.6184							
195.07	7.9602							
195.20	8.2177							
195.33	8.3840							
195.46	8.1866							
195.60	7.4215							
195.73	7.6035							
195.86	7.9912							
195.99	8.2423							
196.12	8.4060							
196.25	8.5974							
196.38	7.5087							
196.51	7.4882							
196.65	7.7697							
196.78	8.1698							
196.91	8.3730							
197.04	8.5784							
197.17	8.5030							
197.30	7.4866							
197.43	7.6879							
197.57	8.1012							
197.70	8.3373							
197.83	8.5270							
197.96	8.7153							
198.09	7.6586							
198.22	7.6992							
198.35	7.9941							
198.48	8.2991							
198.62	8.4964							
198.75	8.7655							
198.88	8.9075							
199.01	7.8839							
199.14	7.9872							
199.27	8.3002							
199.40	8.5042							
199.54	8.7639							
199.67	8.9360							
199.80	7.9414							
199.93	7.9240							
200.06	8.2308							
200.19	8.4746							
200.32	8.6783							
200.46	8.9025							
200.59	8.5470							
200.72	7.8706							
200.85	8.1859							
200.98	8.4421							
201.11	8.6617							
201.24	8.9051							
201.37	9.0457							
201.51	7.8550							
201.64	8.0326							
201.77	8.3439							
201.90	8.6033							
202.03	8.8527							
202.16	9.0626							
202.29	8.6351							
202.43	8.0808							
202.56	8.3764							
202.69	8.5668							
202.82	8.8326							
202.95	9.0731							
203.08	9.2180							
203.21	7.9870							
203.35	8.2616							
203.48	8.5269							
203.61	8.7904							
203.74	9.0936							
203.87	9.2372							
204.00	8.1274							
204.13	8.2760							
204.26	8.5579							
204.40	8.8237							
204.53	9.0971							
204.66	9.2653							
204.79	8.4201							
204.92	8.2721							
205.05	8.5006							
205.18	8.7510							
205.32	9.0057							
205.45	9.1795							
205.58	8.2305							
205.71	8.1832							
205.84	8.4514							
205.97	8.6531							
206.10	8.8949							
206.24	9.1150							
206.37	9.3080							
206.50	8.3355							
206.63	8.4358							
206.76	8.6380							
206.89	8.8977							
207.02	9.1378							
207.15	9.2506							
207.29	8.2948							
207.42	8.3374							
207.55	8.5177							
207.68	8.8535							
207.81	9.1224							
207.94	9.2963							
208.07	9.2831							
208.21	8.2774							
208.34	8.4991							
208.47	8.7249							
208.60	9.0348							
208.73	9.2700							
208.86	9.3707							
208.99	8.3283							
209.13	8.4656							
209.26	8.6781							
209.39	8.9886							
209.52	9.2746							
209.65	9.4352							
209.78	9.4970							
209.91	8.4455							
210.04	8.5879							
210.18	8.8576							
210.31	9.1852							
210.44	9.4293							
210.57	9.5450							
210.70	8.6056							
210.83	8.5459							
210.96	8.8111							
211.10	9.1343							
211.23	9.4054							
211.36	9.5416							
211.49	9.5562							
211.62	8.5290							
211.75	8.6988							
211.88	9.0248							
212.02	9.3561							
212.15	9.5260							
212.28	9.6069							
212.41	8.4718							
212.54	8.6250							
212.67	8.9381							
212.80	9.3287							
212.93	9.5109							
213.07	9.6167							
213.20	8.7255							
213.33	8.6388							
213.46	8.8820							
213.59	9.2021							
213.72	9.4855							
213.85	9.6153							
213.99	9.2277							
214.12	8.6298							
214.25	8.8024							
214.38	9.1501							
214.51	9.4492							
214.64	9.5973							
214.77	9.6540							
214.90	8.7134							
215.04	8.6781							
215.17	8.9155							
215.30	9.3593							
215.43	9.5665							
215.56	9.6499							
215.69	8.6944							
215.82	8.6956							
215.96	8.9003							
216.09	9.3202							
216.22	9.5368							
216.35	9.6514							
216.48	9.6348							
216.61	8.6398							
216.74	8.7762							
216.88	9.1966							
217.01	9.4748							
217.14	9.6275							
217.27	9.6783							
217.40	8.5251							
217.53	8.6883							
217.66	9.0681							
217.79	9.4218							
217.93	9.6068							
218.06	9.6916							
218.19	8.6134							
218.32	8.6584							
218.45	8.9349							
218.58	9.2999							
218.71	9.5482							
218.85	9.6727							
218.98	9.0362							
219.11	8.5736							
219.24	8.8397							
219.37	9.2050							
219.50	9.5107							
219.63	9.6504							
219.77	9.7336							
219.90	8.6046							
220.03	8.7444							
220.16	9.0785							
220.29	9.4370							
220.42	9.6302							
220.55	9.7283							
220.68	8.6572							
220.82	8.6614							
220.95	8.9749							
221.08	9.3472							
221.21	9.5831							
221.34	9.7184							
221.47	9.7822							
221.60	8.6413							
221.74	8.8396							
221.87	9.1976							
222.00	9.5047							
222.13	9.6865							
222.26	9.7963							
222.39	8.8000							
222.52	8.8621							
222.66	9.1263							
222.79	9.4449							
222.92	9.6393							
223.05	9.7797							
223.18	9.5831							
223.31	8.8278							
223.44	9.0004							
223.57	9.3433							
223.71	9.6145							
223.84	9.7501							
223.97	9.7886							
224.10	8.7848							
224.23	8.9424							
224.36	9.2846							
224.49	9.5267							
224.63	9.6440							
224.76	9.6811							
224.89	8.7042							
225.02	8.8219							
225.15	9.1331							
225.28	9.4425							
225.41	9.6103							
225.55	9.6556							
225.68	8.7969							
225.81	8.8579							
225.94	9.1532							
226.07	9.4564							
226.20	9.6220							
226.33	9.6980							
226.46	8.8118							
226.60	8.8175							
226.73	9.0488							
226.86	9.3864							
226.99	9.5888							
227.12	9.6879							
227.25	8.8589							
227.38	8.8198							
227.52	8.9900							
227.65	9.2908							
227.78	9.5454							
227.91	9.6717							
228.04	9.6987							
228.17	8.7917							
228.30	8.8753							
228.44	9.1494							
228.57	9.4505							
228.70	9.6249							
228.83	9.7228							
228.96	8.8171							
229.09	8.8563							
229.22	9.0818							
229.35	9.5430							
229.49	9.7152							
229.62	9.7433							
229.75	9.2101							
229.88	8.8236							
230.01	8.9847							
230.14	9.3367							
230.27	9.5911							
230.41	9.6658							
230.54	9.5917							
230.67	8.7683							
230.80	8.8919							
230.93	9.1834							
231.06	9.4859							
231.19	9.6428							
231.32	9.7057							
231.46	8.8055							
231.59	8.8357							
231.72	9.0342							
231.85	9.3675							
231.98	9.5445							
232.11	9.6433							
232.24	8.8171							
232.38	8.7828							
232.51	8.9471							
232.64	9.2752							
232.77	9.5337							
232.90	9.6686							
233.03	9.7078							
233.16	8.8319							
233.30	8.9183							
233.43	9.1708							
233.56	9.5100							
233.69	9.6762							
233.82	9.7443							
233.95	8.7802							
234.08	8.8437							
234.21	9.0876							
234.35	9.4635							
234.48	9.6381							
234.61	9.7363							
234.74	8.9321							
234.87	8.8062							
235.00	8.9599							
235.13	9.3073							
235.27	9.5680							
235.40	9.6908							
235.53	9.1508							
235.66	8.8091							
235.79	8.9650							
235.92	9.2919							
236.05	9.5376							
236.19	9.6527							
236.32	9.6834							
