time s	psi(t) rad	time s (max)	psi Max	derivative psiMax	 	time s (min)	psi Min	derivative psiMin
4.1183	1.8183	60.780	14.343	-0.0024321		61.206	13.228	-0.019163
4.2603	1.8629	62.626	14.338	0.035468		62.910	13.196	0.032858
4.4023	1.8884	64.472	14.404	0.31702		64.756	13.256	0.45215
4.5443	1.9226	66.602	15.079	0.056356		67.028	14.284	0.14955
4.6863	1.9221	68.449	15.183	0.026412		68.875	14.560	-0.022215
4.8283	0.91258	70.295	15.232	-0.0059366		70.721	14.519	-0.021471
4.9703	0.80614	72.141	15.221	0.0037649		72.567	14.479	-0.030441
5.1123	0.91203	73.987	15.228	0.044081		74.413	14.423	0.012110
5.2543	1.0128	75.833	15.309	0.027006		76.259	14.445	0.015108
5.3964	1.1181	77.679	15.359	0.015107		78.105	14.473	0.019624
5.5384	1.3740	79.525	15.387	0.013764		79.951	14.509	-0.026394
5.6804	1.6060	81.371	15.412	0.0044674		81.797	14.461	0.044928
5.8224	1.7657	83.218	15.421	0.0061257		83.644	14.544	-0.039190
5.9644	1.8322	84.922	15.431	-0.0077343		85.348	14.477	0.0093894
6.1064	1.8879	86.768	15.417	0.026599		87.194	14.494	-0.0044188
6.2484	1.9286	88.614	15.466	-0.022476		89.040	14.486	0.023163
6.3904	1.9574	92.164	15.386	0.0084151		90.744	14.525	-0.024849
6.5324	1.9782	94.010	15.402	0.0081072		92.590	14.480	-0.0016779
6.6744	1.0429	95.856	15.416	0.031352		94.436	14.476	0.010587
6.8165	0.92150	97.702	15.474	0.034154		96.140	14.494	0.022881
6.9585	0.97988	99.549	15.537	0.0012470		98.129	14.540	0.10830
7.1005	1.0590	101.39	15.540	-0.046011		99.975	14.740	0.0070625
7.2425	1.1973	103.24	15.455	-0.038650		101.68	14.752	-0.069147
7.3845	1.4679	104.94	15.389	0.065543		103.67	14.614	-0.021456
7.5265	1.6927	106.65	15.501	-0.38390		105.37	14.578	-0.026895
7.6685	1.8146	106.93	15.392	0.00067604		107.22	14.528	0.011852
7.8105	1.8667	108.64	15.393	0.059447		109.06	14.550	-0.021054
7.9525	1.8946	110.48	15.502	0.010925		110.77	14.514	0.014585
8.0945	1.9826	112.33	15.523	0.0015115		112.61	14.541	-0.0077797
8.2365	2.0435	114.18	15.525	0.067752		114.46	14.527	0.20784
8.3786	2.1098	116.02	15.651	0.039656		116.31	14.910	0.011065
8.5206	2.2218	117.87	15.724	-0.00093811		118.15	14.931	-0.15043
8.6626	1.3309	119.71	15.722	-0.037199		119.86	14.675	-0.0028112
8.8046	1.0398	121.42	15.659	0.085857		121.70	14.669	0.057896
8.9466	1.0949	123.26	15.817	-0.091805		123.69	14.784	-0.069451
9.0886	1.2603	124.97	15.661	0.14502		125.39	14.666	0.051508
9.2306	1.5174	126.96	15.949	0.018017		127.24	14.761	0.034975
9.3726	1.7395	128.80	15.982	-0.035128		129.09	14.826	0.10768
9.5146	1.8834	130.51	15.922	-0.0070331		130.93	15.025	-0.17311
9.6566	1.9443	132.49	15.908	0.024854		132.64	14.730	0.0088481
9.7987	1.9942	134.20	15.951	-0.021848		134.48	14.746	0.10098
9.9407	2.0536	136.05	15.910	-0.041723		136.33	14.932	0.024416
10.083	2.1529	137.75	15.839	0.025944		138.03	14.974	-0.066109
10.225	2.3196	139.74	15.891	0.11844		139.88	14.852	0.013007
10.367	2.7278	141.58	16.110	0.061302		141.87	14.878	0.13235
10.509	2.9689	143.57	16.231	0.044365		144.00	15.160	-0.099625
10.651	3.1988	145.28	16.307	0.031049		145.56	15.004	0.11939
10.793	3.5453	147.26	16.369	0.019194		147.55	15.241	-0.034159
10.935	3.7916	148.97	16.401	0.058292		149.39	15.178	0.022762
11.077	3.7248	150.96	16.517	-0.050574		151.24	15.220	0.011971
11.219	2.5970	152.66	16.431	0.010504		154.93	15.265	0.15335
11.361	2.5260	154.51	16.451	0.0061607		156.64	15.526	-0.044693
11.503	2.5270	156.35	16.462	0.049265		158.62	15.437	0.024750
11.645	2.5622	158.20	16.553	0.0070503		160.47	15.483	0.16955
11.787	2.6647	160.04	16.566	0.060187		162.17	15.772	-0.098917
11.929	2.8311	161.89	16.677	0.037238		163.59	15.631	0.085710
12.071	3.1896	163.31	16.730	0.057717		165.30	15.777	0.074379
12.213	3.4148	164.87	16.820	0.061385		166.72	15.883	0.084436
12.355	3.5712	166.44	16.916	0.012425		168.28	16.015	0.022959
12.497	3.6813	168.00	16.935	-0.025170		169.84	16.051	0.12007
12.639	3.7877	169.42	16.900	0.088164		171.26	16.221	-0.010165
12.781	3.8485	170.98	17.037	0.028345		172.83	16.205	0.25131
12.923	3.9965	172.54	17.082	0.33672		174.53	16.634	0.10340
13.065	4.2186	174.25	17.655	0.20574		176.23	16.810	0.096240
13.207	4.3993	175.95	18.006	0.016632		177.80	16.960	-0.0065732
13.349	4.5305	177.37	18.030	0.044218		179.22	16.951	0.069407
13.491	4.9413	178.93	18.099	0.054611		180.78	17.059	0.013128
13.633	4.8716	180.49	18.184	0.045619		182.34	17.080	0.053871
13.775	3.9087	182.06	18.255	-0.019910		183.90	17.164	0.0073254
13.917	3.6989	183.48	18.227	0.055939		185.32	17.174	0.026655
14.059	3.7716	185.04	18.314	-0.0063371		186.88	17.216	0.065595
14.201	3.8612	186.60	18.304	0.10894		188.45	17.318	0.37557
14.343	3.9472	188.16	18.475	0.39934		190.29	18.012	0.12213
14.485	4.0402	190.01	19.212	0.22271		192.00	18.220	0.26328
14.627	4.2654	191.71	19.591	0.27817		193.70	18.668	0.39653
14.769	4.7303	193.42	20.065	0.10081		195.26	19.288	0.097836
14.911	4.9443	194.98	20.223	0.14365		196.83	19.441	0.030474
15.053	5.1793	196.68	20.468	-0.0064362		198.39	19.488	0.0011624
15.195	5.3454	198.10	20.459	0.050103		199.95	19.490	0.0010745
15.337	5.5117	199.67	20.537	-0.0050819		201.37	19.492	-0.079843
15.479	5.6412	201.23	20.529	-0.22152		202.79	19.378	0.014616
15.621	5.9476	202.51	20.246	0.026099		204.35	19.401	0.016103
15.763	6.1910	203.93	20.283	-0.060362		205.91	19.426	0.046621
15.905	6.3202	205.49	20.189	0.19693		207.33	19.492	0.049655
16.047	6.4086	207.19	20.524	0.26102		209.04	19.577	0.027978
16.189	6.4531	208.75	20.932	0.028491		210.60	19.621	0.073372
16.331	6.5337	210.32	20.976	0.049480		212.02	19.725	0.072238
16.473	5.6244	211.88	21.054	0.025509		213.58	19.838	0.0012235
16.615	5.2756	213.30	21.090	0.039219		215.14	19.840	-0.0023934
16.757	5.3937	214.86	21.151	-0.017976		216.56	19.836	0.022491
16.899	5.3249	216.42	21.123	0.074479		218.13	19.871	0.046606
17.041	5.3249	217.84	21.229	-0.021233		219.69	19.944	0.048207
17.183	5.5189	219.40	21.196	0.020711		221.11	20.013	0.041563
17.325	5.7367	220.82	21.225	0.015211		222.67	20.078	0.043517
17.467	5.9315	222.39	21.249	0.061590		224.23	20.146	0.015008
17.609	6.2208	223.95	21.345	-0.028837		225.65	20.167	-0.013585
17.751	6.3314	225.37	21.304	0.029793		227.22	20.146	-0.031440
17.893	6.4532	226.93	21.351	-0.12095		228.64	20.101	-0.0092675
18.035	6.5917	228.07	21.213	-0.0061201		230.06	20.088	-0.051795
18.177	6.7742	229.77	21.203	0.010137		231.62	20.007	0.087641
18.319	6.8721	231.33	21.219	-0.073853		233.04	20.131	0.031394
18.461	5.7326	232.75	21.114	0.0022442		234.60	20.180	-0.032976
18.603	5.4976	234.32	21.117	-0.0074436		236.02	20.134	-0.060931
18.745	5.4727	235.74	21.107	-0.080499		237.58	20.038	0.044140
18.887	5.5960	236.87	21.015	0.19561		239.00	20.101	-0.072518
19.029	5.7515	237.16	21.071	0.058643		240.56	19.988	-0.015834
19.171	5.9876	238.72	21.162	-0.0053993		242.13	19.963	0.064875
19.313	6.2063	240.28	21.154	0.037453		243.55	20.055	0.13795
19.455	6.3243	241.84	21.212	0.033170		245.25	20.290	-0.099336
19.597	6.4342	243.26	21.260	0.18487		246.67	20.149	-0.021388
19.739	6.5309	244.97	21.575	-0.15449		248.09	20.119	-0.0060816
19.881	6.6491	246.39	21.355	0.0056786		249.51	20.110	0.090548
20.023	6.7296	247.81	21.363	-0.067971		251.21	20.265	0.17401
20.165	6.6607	249.37	21.257	0.13920		252.78	20.536	
20.307	5.4093	250.93	21.475	0.18756				
20.449	5.4018	252.49	21.768	-0.0097779				
20.591	5.5071	253.77	21.755	0.097454				
20.733	5.6259	254.05	21.783	0.10269				
20.875	5.8241	255.47	21.929					
21.017	6.0669							
21.159	6.2256							
21.301	6.3471							
21.443	6.4652							
21.585	6.7638							
21.727	6.9264							
21.869	7.0814							
22.011	7.1931							
22.153	7.2428							
22.295	6.2201							
22.437	5.9697							
22.580	5.9990							
22.722	6.1189							
22.864	6.3034							
23.006	6.5106							
23.148	6.7147							
23.290	6.9113							
23.432	7.0075							
23.574	7.1348							
23.716	7.2743							
23.858	7.4321							
24.000	7.6768							
24.142	7.8045							
24.284	7.8706							
24.426	7.9427							
24.568	7.3378							
24.710	6.9102							
24.852	6.9497							
24.994	7.0256							
25.136	7.1381							
25.278	7.2450							
25.420	7.4408							
25.562	7.7130							
25.704	7.8415							
25.846	7.9239							
25.988	7.9920							
26.130	8.0532							
26.272	8.1109							
26.414	8.0854							
26.556	6.9064							
26.698	6.9259							
26.840	7.0356							
26.982	7.2151							
27.124	7.3250							
27.266	7.5159							
27.408	7.7537							
27.550	7.9071							
27.692	7.9663							
27.834	8.0132							
27.976	8.0890							
28.118	8.1517							
28.260	8.1509							
28.402	6.9622							
28.544	6.9390							
28.686	7.0403							
28.828	7.1551							
28.970	7.3611							
29.112	7.5621							
29.254	7.8285							
29.396	7.9729							
29.538	8.0615							
29.680	8.1074							
29.822	8.1688							
29.964	8.2435							
30.106	8.2631							
30.248	7.1057							
30.390	7.0375							
30.532	7.1340							
30.674	7.2569							
30.816	7.3678							
30.958	7.5468							
31.100	7.8017							
31.242	7.9246							
31.384	8.0039							
31.526	8.1553							
31.668	8.2369							
31.810	8.2894							
31.952	8.3086							
32.094	7.2654							
32.236	7.1475							
32.378	7.2074							
32.520	7.3265							
32.662	7.4792							
32.804	7.7299							
32.946	7.9446							
33.088	8.0396							
33.230	8.1728							
33.372	8.2563							
33.514	8.3122							
33.656	8.4022							
33.798	8.5062							
33.940	8.6219							
34.082	8.9597							
34.224	9.3581							
34.366	9.4981							
34.508	9.6306							
34.650	8.8947							
34.792	8.6655							
34.934	8.6701							
35.076	8.6934							
35.218	8.7460							
35.360	8.8825							
35.502	9.0653							
35.644	9.2409							
35.786	9.4124							
35.928	9.5935							
36.070	9.7382							
36.212	9.8205							
36.354	9.8919							
36.496	9.8468							
36.638	8.8152							
36.780	8.7350							
36.922	8.7761							
37.064	8.8598							
37.206	8.9778							
37.348	9.1776							
37.490	9.4611							
37.633	9.6329							
37.775	9.7538							
37.917	9.8294							
38.059	9.9390							
38.201	10.036							
38.343	10.166							
38.485	10.342							
38.627	10.459							
38.769	10.555							
38.911	9.2248							
39.053	9.1795							
39.195	9.4128							
39.337	9.6929							
39.479	9.8200							
39.621	9.9556							
39.763	10.066							
39.905	10.203							
40.047	10.389							
40.189	10.586							
40.331	10.712							
40.473	10.972							
40.615	11.247							
40.757	11.541							
40.899	11.707							
41.041	11.710							
41.183	11.931							
41.325	12.148							
41.467	12.356							
41.609	12.470							
41.751	11.020							
41.893	10.954							
42.035	11.164							
42.177	11.407							
42.319	11.561							
42.461	11.652							
42.603	11.777							
42.745	11.974							
42.887	12.258							
43.029	12.456							
43.171	12.620							
43.313	12.739							
43.455	12.961							
43.597	13.125							
43.739	13.164							
43.881	11.770							
44.023	11.660							
44.165	11.729							
44.307	11.895							
44.449	12.095							
44.591	12.354							
44.733	12.526							
44.875	12.735							
45.017	12.948							
45.159	13.125							
45.301	13.235							
45.443	13.355							
45.585	13.537							
45.727	13.677							
45.869	13.863							
46.011	13.922							
46.153	13.953							
46.295	12.885							
46.437	12.491							
46.579	12.746							
46.721	13.007							
46.863	13.168							
47.005	13.287							
47.147	13.426							
47.289	13.590							
47.431	13.842							
47.573	14.137							
47.715	14.220							
47.857	14.274							
47.999	14.334							
48.141	14.405							
48.283	14.354							
48.425	13.970							
48.567	13.675							
48.709	13.569							
48.851	13.594							
48.993	13.725							
49.135	13.870							
49.277	14.065							
49.419	14.193							
49.561	14.260							
49.703	14.299							
49.845	14.354							
49.987	14.359							
50.129	13.522							
50.271	13.432							
50.413	13.471							
50.555	13.551							
50.697	13.626							
50.839	13.747							
50.981	13.939							
51.123	14.130							
51.265	14.237							
51.407	14.299							
51.549	14.349							
51.691	14.388							
51.833	14.389							
51.975	13.500							
52.117	13.485							
52.259	13.515							
52.401	13.559							
52.543	13.630							
52.686	13.773							
52.828	14.017							
52.970	14.210							
53.112	14.264							
53.254	14.309							
53.396	14.354							
53.538	14.391							
53.680	14.368							
53.822	13.346							
53.964	13.334							
54.106	13.387							
54.248	13.471							
54.390	13.586							
54.532	13.726							
54.674	13.860							
54.816	14.074							
54.958	14.213							
55.100	14.286							
55.242	14.321							
55.384	14.346							
55.526	14.198							
55.668	13.366							
55.810	13.356							
55.952	13.412							
56.094	13.518							
56.236	13.627							
